,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,Joint,Measurement
49,3.41296,4.0816,5.10427,6.36057,7.74331,9.15575,10.50448,11.70159,12.67843,13.39869,13.85996,14.08564,14.11564,13.9987,13.78409,13.51229,13.20938,12.88884,12.55886,12.22881,11.90779,11.59879,11.29808,10.99905,10.69473,10.37941,10.04947,9.70302,9.3387,8.95425,8.54494,8.10336,7.62179,7.0962,6.52892,5.93033,5.32101,4.73147,4.19921,3.76292,3.45736,3.31065,3.34338,3.56699,3.98115,4.57379,5.32484,6.21331,7.22237,8.34159,9.56821,10.90845,12.37841,14.00286,15.81149,17.83257,20.08533,22.57381,25.28535,28.19351,31.26167,34.44381,37.68305,40.91048,44.04984,47.02887,49.79061,52.30064,54.54539,56.52369,58.23603,59.67715,60.8341,61.68987,62.23037,62.44835,62.34319,61.91536,61.16007,60.06733,58.6289,56.84494,54.72507,52.28436,49.53767,46.49878,43.1838,39.61584,35.8284,31.86625,27.78472,23.65094,19.54576,15.56326,11.80707,8.38553,5.40456,2.95871,1.12132,-0.06576,-0.60229,LKNEE_ANG,2014_03_25_CR001_BAREFOOT_GAIT0004_1_CINE_D.c3d
50,-3.36134,-4.05789,-4.8457,-5.64626,-6.34575,-6.83002,-7.0268,-6.9271,-6.57521,-6.03902,-5.38322,-4.65986,-3.91281,-3.18056,-2.4904,-1.85209,-1.25983,-0.70153,-0.16683,0.35062,0.8531,1.33868,1.80199,2.23823,2.648,3.03906,3.42308,3.81104,4.2107,4.62607,5.05755,5.50235,5.95593,6.41336,6.8707,7.3254,7.77613,8.2224,8.66479,9.10548,9.54749,9.99288,10.43953,10.87862,11.29472,11.66809,11.97677,12.19808,12.30957,12.28889,12.1128,11.75668,11.19475,10.40227,9.3594,8.05618,6.49858,4.71706,2.77549,0.77526,-1.15162,-2.86373,-4.24183,-5.21834,-5.78903,-6.00177,-5.93229,-5.65967,-5.25051,-4.75412,-4.20491,-3.62621,-3.03327,-2.43603,-1.84277,-1.26391,-0.71386,-0.20983,0.23255,0.60441,0.90554,1.14166,1.31897,1.44025,1.50543,1.5153,1.47407,1.38822,1.26255,1.09636,0.88355,0.61943,0.30801,-0.03725,-0.39748,-0.75146,-1.07975,-1.37511,-1.65311,-1.95136,-2.31218,LVFT_ANG,2014_03_25_CR001_BAREFOOT_GAIT0004_1_CINE_D.c3d
51,-2.31218,-2.75991,-3.26191,-3.73701,-4.08098,-4.2136,-4.11177,-3.80643,-3.3515,-2.79256,-2.15816,-1.47026,-0.75441,-0.03805,0.65822,1.32552,1.96274,2.56943,3.1446,3.69012,4.20954,4.7033,5.16929,5.60657,6.01562,6.39786,6.75576,7.09283,7.41252,7.71727,8.00765,8.28157,8.53462,8.76226,8.9617,9.13222,9.27583,9.39844,9.51008,9.62193,9.74211,9.87305,10.01097,10.14588,10.26228,10.34075,10.36067,10.30211,10.14525,9.86732,9.43963,8.82608,7.98395,6.86786,5.43696,3.66586,1.56082,-0.81973,-3.34837,-5.83248,-8.04865,-9.79872,-10.96342,-11.52795,-11.567,-11.20636,-10.58247,-9.81526,-8.9943,-8.17554,-7.38741,-6.64093,-5.93814,-5.27459,-4.63954,-4.01988,-3.40592,-2.79709,-2.20421,-1.64642,-1.14413,-0.71336,-0.36272,-0.09362,0.09642,0.209,0.24314,0.19884,0.08328,-0.0882,-0.29837,-0.53413,-0.78794,-1.05624,-1.33637,-1.62259,-1.9027,-2.1585,-2.37377,-2.54595,-2.69457,LVFT_ANG,2014_03_25_CR001_BAREFOOT_GAIT0004_1_CINE_D.c3d
52,10.16479,10.20511,10.24766,10.29052,10.33094,10.36617,10.39494,10.41749,10.43478,10.44753,10.45511,10.45468,10.44156,10.41132,10.36218,10.29602,10.21805,10.13588,10.05798,9.99162,9.94163,9.91038,9.89841,9.9045,9.92576,9.95821,9.99787,10.04164,10.08809,10.13792,10.19393,10.25998,10.34023,10.43817,10.55539,10.69064,10.83947,10.99439,11.14549,11.28178,11.39302,11.47154,11.51361,11.51994,11.49562,11.44911,11.38955,11.32446,11.25865,11.19429,11.13161,11.06927,11.0043,10.93211,10.84759,10.74732,10.63187,10.50704,10.38276,10.26931,10.17281,10.09298,10.02424,9.95945,9.894,9.82797,9.76569,9.71351,9.67748,9.66217,9.67031,9.70294,9.75874,9.83415,9.92414,10.02358,10.12896,10.23916,10.35516,10.47906,10.61286,10.75764,10.91275,11.07509,11.23872,11.39499,11.53325,11.64238,11.71202,11.7345,11.70653,11.63075,11.51596,11.37583,11.22615,11.08179,10.95437,10.85101,10.77431,10.72288,10.69198,R_PELVIS_ANG_curto,2014_03_25_CR001_BAREFOOT_GAIT0004_1_CINE_D.c3d
53,29.15838,29.03739,28.91897,28.78359,28.61065,28.37912,28.06874,27.66116,27.14224,26.50676,25.76284,24.93185,24.04308,23.12621,22.20488,21.29302,20.39471,19.50639,18.62038,17.72785,16.821,15.89443,14.94574,13.97541,12.98616,11.98246,10.96973,9.95216,8.9313,7.90751,6.88279,5.86078,4.84577,3.84174,2.85126,1.87531,0.91378,-0.03473,-0.97341,-1.90641,-2.83698,-3.76601,-4.69142,-5.60763,-6.50491,-7.36985,-8.18812,-8.94715,-9.6366,-10.2467,-10.76606,-11.17966,-11.46807,-11.60835,-11.57549,-11.34386,-10.88898,-10.18846,-9.22321,-7.98238,-6.47091,-4.71347,-2.75452,-0.65444,1.5191,3.70423,5.8575,7.95936,10.01076,12.02394,14.01335,15.9892,17.95385,19.90054,21.81507,23.67981,25.47796,27.19499,28.81735,30.33054,31.71802,32.96048,34.03503,34.91582,35.57653,35.99373,36.15161,36.04704,35.6928,35.1179,34.3652,33.48736,32.54234,31.58928,30.68365,29.87136,29.18403,28.63752,28.23351,27.9619,27.80318,RHIP_ANG,2014_03_25_CR001_BAREFOOT_GAIT0004_1_CINE_D.c3d
54,7.07171,7.71571,8.54657,9.47509,10.41871,11.30674,12.08447,12.71774,13.19559,13.52803,13.73981,13.86361,13.9336,13.97831,14.0146,14.046,14.06612,14.06398,14.02847,13.95051,13.82343,13.6426,13.40411,13.10388,12.73916,12.31077,11.82291,11.28048,10.68765,10.04939,9.37324,8.66874,7.94557,7.21149,6.47215,5.73326,5.00282,4.29168,3.6124,2.97838,2.40366,1.90351,1.49453,1.19411,1.01924,0.98546,1.10599,1.39185,1.85362,2.50441,3.36271,4.45428,5.81199,7.47422,9.48261,11.87796,14.69178,17.93591,21.594,25.61576,29.91617,34.38233,38.88446,43.28879,47.47352,51.3455,54.84814,57.95573,60.66053,62.96185,64.8617,66.36447,67.47735,68.20842,68.56544,68.55628,68.18916,67.47234,66.41238,65.01134,63.26476,61.16185,58.68787,55.82802,52.57275,48.92501,44.90918,40.57684,36.00698,31.30072,26.57584,21.9607,17.58841,13.59005,10.0848,7.16723,4.89788,3.30172,2.37147,2.06914,2.32534,RKNEE_ANG,2014_03_25_CR001_BAREFOOT_GAIT0004_1_CINE_D.c3d
55,0.55811,0.00151,-0.64867,-1.29969,-1.84889,-2.21347,-2.35004,-2.25794,-1.96865,-1.52704,-0.97385,-0.33887,0.35565,1.08989,1.84527,2.60642,3.3626,4.10682,4.83347,5.53672,6.21104,6.85237,7.45794,8.02555,8.55359,9.04125,9.48758,9.89106,10.25048,10.5658,10.83858,11.07252,11.27257,11.44312,11.58832,11.7135,11.82452,11.92584,12.0194,12.10436,12.1775,12.23426,12.27014,12.28084,12.26077,12.20121,12.08922,11.90671,11.62959,11.22739,10.66368,9.89678,8.88165,7.57721,5.96229,4.05826,1.95025,-0.20497,-2.19837,-3.81911,-4.91904,-5.46044,-5.52318,-5.26887,-4.87967,-4.49976,-4.20461,-4.00387,-3.86452,-3.7365,-3.57133,-3.33225,-2.99696,-2.55723,-2.01795,-1.39648,-0.72143,-0.02911,0.64251,1.25976,1.79724,2.23925,2.57911,2.81727,2.95931,3.01477,2.99638,2.91913,2.79894,2.64998,2.48288,2.30629,2.13134,1.97348,1.8474,1.75902,1.70099,1.65341,1.58711,1.46821,1.26445,RVFT_ANG,2014_03_25_CR001_BAREFOOT_GAIT0004_1_CINE_D.c3d
56,11.35075,11.29814,11.23943,11.18055,11.12441,11.07216,11.02555,10.98866,10.96774,10.96941,10.99797,11.05378,11.13388,11.23398,11.35059,11.48187,11.62706,11.78546,11.9554,12.13353,12.31415,12.48961,12.65172,12.79343,12.91028,13.00093,13.06724,13.11393,13.14756,13.17542,13.20413,13.23839,13.28022,13.32858,13.37955,13.42679,13.46249,13.4787,13.46884,13.42919,13.35923,13.26113,13.13877,12.99668,12.83911,12.66935,12.48933,12.29947,12.098,11.88087,11.64333,11.38333,11.10444,10.81609,10.53111,10.26159,10.01549,9.79534,9.59994,9.42762,9.27842,9.15379,9.05511,8.98239,8.93386,8.90649,8.89684,8.90161,8.91764,8.94181,8.97089,9.00185,9.03242,9.06185,9.09098,9.12171,9.15638,9.19717,9.2457,9.30316,9.37064,9.44998,9.5443,9.65725,9.79155,9.94693,10.11887,10.29863,10.47491,10.6359,10.77116,10.87283,10.93619,10.95931,10.94263,10.88828,10.7994,10.67955,10.5326,10.36252,10.17257,L_PELVIS_ANG_curto,2014_03_25_CR001_BAREFOOT_GAIT0005_1_CINE_D.c3d
57,10.17257,9.94212,9.68873,9.41049,9.10763,8.78703,8.46423,8.16129,7.90113,7.70272,7.57904,7.53744,7.58088,7.70859,7.91578,8.19324,8.52731,8.90046,9.2928,9.6841,10.0561,10.39443,10.68963,10.93713,11.13684,11.29249,11.41022,11.49648,11.55594,11.59039,11.59884,11.57832,11.52456,11.43288,11.29995,11.1257,10.91464,10.67629,10.42396,10.17239,9.93496,9.72137,9.5365,9.38099,9.25286,9.14854,9.06296,8.98921,8.91946,8.84696,8.76872,8.68684,8.60778,8.53992,8.49111,8.46678,8.4684,8.4924,8.5312,8.57592,8.61926,8.65657,8.68547,8.70495,8.71453,8.71385,8.7023,8.67977,8.64772,8.60951,8.56903,8.52888,8.48996,8.45204,8.41514,8.38068,8.35155,8.33097,8.32158,8.32506,8.34217,8.37288,8.41675,8.47297,8.53951,8.61275,8.68778,8.75912,8.82174,8.87127,8.90411,8.918,8.91308,8.89221,8.86034,8.82303,8.78492,8.749,8.71633,8.6858,8.65405,L_PELVIS_ANG_curto,2014_03_25_CR001_BAREFOOT_GAIT0005_1_CINE_D.c3d
58,29.46391,29.07566,28.69005,28.3172,27.96515,27.64026,27.34435,27.06843,26.78718,26.45996,26.04161,25.49949,24.82655,24.04312,23.18582,22.2899,21.37474,20.44033,19.47462,18.4651,17.40729,16.30716,15.17842,14.03839,12.90517,11.7958,10.72475,9.70212,8.73179,7.81169,6.9354,6.09388,5.27655,4.47202,3.66867,2.85577,2.02518,1.1737,0.30556,-0.56621,-1.4216,-2.23681,-2.98732,-3.64981,-4.20292,-4.6274,-4.90525,-5.01886,-4.95239,-4.69464,-4.24125,-3.59466,-2.76248,-1.7563,-0.59143,0.71386,2.13905,3.66221,5.26059,6.9119,8.59588,10.29537,11.99628,13.6868,15.3559,16.99244,18.58453,20.11999,21.58735,22.9768,24.28059,25.49364,26.61461,27.64661,28.59635,29.47166,30.278,31.01645,31.68432,32.27775,32.79327,33.22782,33.57864,33.84409,34.02467,34.12144,34.13289,34.05419,33.87951,33.60504,33.23067,32.76161,32.21149,31.60502,30.97714,30.36623,29.80379,29.30642,28.87507,28.50067,28.17179,LHIP_ANG,2014_03_25_CR001_BAREFOOT_GAIT0005_1_CINE_D.c3d
59,28.17179,27.85386,27.58489,27.3797,27.25813,27.23035,27.2775,27.34086,27.33295,27.16969,26.80341,26.23792,25.52243,24.73136,23.93817,23.19405,22.5191,21.90613,21.33181,20.76982,20.20236,19.62556,19.04669,18.47786,17.93058,17.41232,16.92479,16.46349,16.01753,15.57005,15.09948,14.58107,13.98905,13.3007,12.50188,11.59136,10.58236,9.50107,8.38223,7.2627,6.17511,5.14267,4.17733,3.28161,2.4531,1.68754,0.97986,0.32387,-0.28677,-0.85503,-1.37488,-1.82677,-2.17738,-2.38337,-2.39711,-2.17383,-1.67969,-0.89899,0.16164,1.47277,2.98531,4.63818,6.37042,8.13321,9.89595,11.64329,13.36605,15.05336,16.69033,18.26095,19.75211,21.15617,22.47112,23.69913,24.84508,25.91457,26.91099,27.83365,28.67836,29.43923,30.11049,30.68706,31.16407,31.5363,31.79775,31.94189,31.96316,31.85781,31.62391,31.26191,30.77632,30.17911,29.49353,28.75693,28.02004,27.34016,26.76755,26.33035,26.0257,25.82354,25.67968,LHIP_ANG,2014_03_25_CR001_BAREFOOT_GAIT0005_1_CINE_D.c3d
60,4.89418,4.76696,5.00985,5.55734,6.3294,7.24413,8.2268,9.20969,10.1268,10.91238,11.50994,11.88584,12.03537,11.97867,11.74855,11.37672,10.88466,10.2828,9.5769,8.77656,7.90059,6.97709,6.03824,5.11543,4.2381,3.43377,2.72624,2.13182,1.65599,1.29389,1.03267,0.85367,0.73576,0.65905,0.60772,0.57206,0.55094,0.55457,0.60592,0.73868,0.9921,1.40676,2.02213,2.87529,3.99982,5.42461,7.17325,9.26296,11.70271,14.48953,17.60518,21.01502,24.6706,28.51346,32.47668,36.4842,40.45049,44.2852,47.90365,51.23861,54.24528,56.89743,59.18062,61.08944,62.62757,63.80607,64.63938,65.1423,65.32971,65.21835,64.82792,64.17937,63.2919,62.18106,60.85839,59.33102,57.60147,55.66926,53.53273,51.1895,48.63617,45.86948,42.88963,39.70424,36.33126,32.7981,29.13618,25.37938,21.5685,17.75555,14.00323,10.38197,6.9695,3.85175,1.11952,-1.14226,-2.87006,-4.03478,-4.64619,-4.74768,-4.40524,LKNEE_ANG,2014_03_25_CR001_BAREFOOT_GAIT0005_1_CINE_D.c3d
61,-4.40524,-3.60486,-2.45097,-1.00995,0.67992,2.57696,4.59112,6.57067,8.33689,9.7412,10.70584,11.22998,11.36866,11.20487,10.827,10.31275,9.71935,9.0825,8.42314,7.75875,7.11328,6.51952,6.01275,5.6216,5.3625,5.239,5.24422,5.36433,5.58096,5.87134,6.20779,6.55873,6.89181,7.1791,7.40291,7.55873,7.65362,7.70257,7.72592,7.74713,7.78918,7.86994,7.99967,8.18238,8.41935,8.71119,9.0585,9.46271,9.928,10.46492,11.0951,11.85552,12.79765,13.98188,15.46947,17.31369,19.55012,22.18907,25.20976,28.55665,32.13943,35.84123,39.53523,43.10361,46.45046,49.50346,52.20908,54.53087,56.45125,57.96817,59.08644,59.81445,60.16947,60.18252,59.8906,59.31913,58.47113,57.33332,55.89191,54.14338,52.09394,49.75339,47.12997,44.23219,41.0756,37.68373,34.08424,30.30593,26.38266,22.36272,18.31681,14.33857,10.53908,7.04195,3.97634,1.46334,-0.40412,-1.57926,-2.07522,-1.96585,-1.37165,LKNEE_ANG,2014_03_25_CR001_BAREFOOT_GAIT0005_1_CINE_D.c3d
62,-0.59639,-1.16043,-1.7372,-2.28337,-2.74403,-3.06846,-3.2256,-3.21215,-3.04927,-2.77013,-2.4046,-1.97145,-1.4832,-0.95441,-0.40462,0.14492,0.67674,1.18011,1.65008,2.08477,2.48351,2.8478,3.18222,3.49499,3.79859,4.10935,4.44507,4.82128,5.24774,5.7274,6.25721,6.82833,7.42712,8.03728,8.64185,9.22426,9.76939,10.26564,10.70622,11.08862,11.41182,11.67472,11.87478,12.00751,12.06515,12.03433,11.89572,11.62383,11.19094,10.5735,9.7612,8.76779,7.64189,6.47015,5.36445,4.43273,3.74552,3.31675,3.1131,3.08054,3.16566,3.32206,3.50848,3.68901,3.83641,3.93326,3.9697,3.94058,3.84422,3.68305,3.46433,3.19967,2.904,2.59489,2.29139,2.01098,1.76609,1.56288,1.40053,1.26916,1.1495,1.0171,0.84879,0.62654,0.33897,-0.0194,-0.45143,-0.957,-1.52802,-2.14324,-2.76851,-3.36182,-3.87865,-4.28094,-4.5483,-4.68815,-4.73904,-4.76404,-4.8348,-5.0132,-5.33741,LVFT_ANG,2014_03_25_CR001_BAREFOOT_GAIT0005_1_CINE_D.c3d
63,-5.33741,-5.86953,-6.54629,-7.27132,-7.90278,-8.30163,-8.38469,-8.14127,-7.61743,-6.88965,-6.04485,-5.16515,-4.31734,-3.54756,-2.88003,-2.31851,-1.85105,-1.45663,-1.11105,-0.79021,-0.47176,-0.13636,0.23059,0.63799,1.0903,1.5899,2.13863,2.73789,3.38763,4.08424,4.81934,5.58125,6.35794,7.13955,7.91953,8.69381,9.45821,10.20653,10.93152,11.62708,12.28834,12.91021,13.48595,14.00686,14.46305,14.8441,15.13923,15.33737,15.42711,15.39697,15.2356,14.93171,14.47112,13.83387,12.99146,11.9109,10.56296,8.93682,7.05872,5.0063,2.91349,0.95226,-0.70616,-1.93725,-2.69604,-3.02325,-3.02289,-2.82146,-2.52903,-2.22053,-1.93893,-1.70384,-1.51388,-1.34834,-1.17739,-0.97939,-0.75092,-0.50114,-0.24036,0.02547,0.29104,0.54592,0.77503,0.96496,1.11002,1.20979,1.2611,1.25547,1.18387,1.04221,0.83446,0.57277,0.2775,-0.02239,-0.2925,-0.50346,-0.64355,-0.72544,-0.78677,-0.88237,-1.06982,LVFT_ANG,2014_03_25_CR001_BAREFOOT_GAIT0005_1_CINE_D.c3d
64,12.67917,12.49348,12.29728,12.08862,11.86298,11.61523,11.3436,11.05294,10.75453,10.46267,10.1899,9.94343,9.72458,9.53144,9.36272,9.21925,9.10283,9.01437,8.95286,8.91551,8.89865,8.89851,8.91157,8.93438,8.96342,8.99522,9.02701,9.0576,9.08767,9.11918,9.15471,9.19667,9.24689,9.30667,9.37725,9.46075,9.56075,9.68121,9.82471,9.99005,10.17104,10.35704,10.53514,10.69266,10.81901,10.90694,10.95267,10.95536,10.91655,10.83928,10.72736,10.58491,10.41634,10.22563,10.01504,9.78461,9.53285,9.25879,8.96513,8.66101,8.36199,8.08722,7.8551,7.68024,7.5725,7.53747,7.57744,7.69181,7.87686,8.12547,8.42704,8.76778,9.13165,9.5018,9.86211,10.19892,10.50207,10.76531,10.98604,11.16511,11.30612,11.41432,11.495,11.55203,11.58701,11.59935,11.58681,11.54606,11.47321,11.36484,11.21961,11.0393,10.82961,10.59985,10.36173,10.12738,9.90739,9.70921,9.5365,9.3897,9.26719,R_PELVIS_ANG_curto,2014_03_25_CR001_BAREFOOT_GAIT0005_1_CINE_D.c3d
65,34.54753,33.80123,33.13294,32.60039,32.24422,32.06327,32.00289,31.96496,31.83696,31.52694,30.98806,30.22346,29.27356,28.19622,27.04788,25.8688,24.67611,23.46778,22.23422,20.96932,19.67601,18.36714,17.06259,15.78236,14.5383,13.33004,12.14842,10.9824,9.82332,8.6651,7.50351,6.33664,5.16695,4.00352,2.86124,1.75704,0.70656,-0.27712,-1.18468,-2.01442,-2.77464,-3.48207,-4.15649,-4.81499,-5.46816,-6.11842,-6.7603,-7.38275,-7.97243,-8.51641,-9.003,-9.42052,-9.7548,-9.98742,-10.09604,-10.05556,-9.84042,-9.42691,-8.79476,-7.92831,-6.81806,-5.46331,-3.87555,-2.07981,-0.11229,1.98548,4.17232,6.41283,8.68295,10.97225,13.27974,15.60487,17.93879,20.25865,22.52862,24.70789,26.75898,28.65229,30.36791,31.89591,33.2333,34.3784,35.3256,36.0629,36.57241,36.83351,36.82835,36.54844,35.9999,35.20573,34.20456,33.04652,31.78939,30.49494,29.22463,28.03524,26.97568,26.08476,25.3884,24.89675,24.60298,RHIP_ANG,2014_03_25_CR001_BAREFOOT_GAIT0005_1_CINE_D.c3d
66,11.19188,10.61389,10.63461,11.2606,12.45488,14.11326,16.06135,18.08058,19.9567,21.52953,22.71946,23.521,23.97475,24.1384,24.06927,23.81537,23.40972,22.87062,22.20952,21.43977,20.58136,19.66113,18.70969,17.75459,16.81215,15.88413,14.96236,14.0365,13.09798,12.13943,11.15413,10.13857,9.0976,8.04818,7.01653,6.02953,5.10861,4.27072,3.52963,2.89325,2.36168,1.9301,1.59511,1.35965,1.23381,1.23345,1.37777,1.68608,2.17481,2.8564,3.74022,4.83558,6.15583,7.72096,9.55696,11.69393,14.16309,16.99156,20.19427,23.76488,27.66802,31.83532,36.16592,40.53316,44.79762,48.82526,52.50661,55.77295,58.6017,61.00532,63.01073,64.64288,65.91941,66.85102,67.44243,67.6935,67.59959,67.15224,66.34277,65.16589,63.6199,61.70336,59.4116,56.73558,53.66478,50.19494,46.33892,42.13355,37.63908,32.93433,28.11246,23.27751,18.54212,14.02434,9.84101,6.09946,2.89401,0.30536,-1.60401,-2.79991,-3.28782,RKNEE_ANG,2014_03_25_CR001_BAREFOOT_GAIT0005_1_CINE_D.c3d
67,2.92243,2.47041,1.91973,1.38115,1.00214,0.9038,1.13105,1.65045,2.38311,3.24239,4.15888,5.08729,5.99768,6.86466,7.66658,8.38983,9.02863,9.58165,10.04966,10.43508,10.74237,10.97815,11.15063,11.26899,11.34215,11.37726,11.3788,11.34961,11.29273,11.21187,11.11065,10.99291,10.86474,10.7362,10.62119,10.53555,10.49533,10.51595,10.60917,10.77847,11.01661,11.30815,11.63519,11.98233,12.33817,12.69386,13.03951,13.35991,13.63272,13.82934,13.91641,13.85696,13.61135,13.13689,12.38786,11.32092,9.9088,8.16001,6.13885,3.97495,1.85034,-0.0393,-1.53461,-2.55137,-3.09627,-3.25681,-3.16604,-2.95486,-2.71568,-2.4921,-2.28858,-2.08567,-1.85264,-1.5583,-1.18124,-0.71778,-0.18576,0.37711,0.92134,1.39823,1.77117,2.02208,2.15075,2.16841,2.08985,1.93032,1.70779,1.44412,1.16139,0.87606,0.59416,0.31043,0.01437,-0.29868,-0.61906,-0.92209,-1.17426,-1.34364,-1.40993,-1.36755,-1.22048,RVFT_ANG,2014_03_25_CR001_BAREFOOT_GAIT0005_1_CINE_D.c3d
68,10.08837,9.93153,9.80087,9.6898,9.59024,9.49525,9.40227,9.31459,9.23986,9.18644,9.15946,9.15957,9.18449,9.23191,9.30134,9.39382,9.50982,9.64729,9.80131,9.96506,10.13131,10.29338,10.44636,10.58772,10.71744,10.83784,10.95341,11.07025,11.1947,11.33203,11.48542,11.65551,11.83957,12.03062,12.21743,12.38601,12.52194,12.61279,12.6501,12.63072,12.55748,12.43877,12.28731,12.11858,11.94851,11.79158,11.65969,11.56121,11.49962,11.47273,11.47313,11.49023,11.51388,11.53839,11.56486,11.59974,11.65044,11.72043,11.80625,11.89834,11.98426,12.05351,12.10201,12.13387,12.16031,12.19577,12.25325,12.34101,12.4614,12.61146,12.7836,12.96645,13.14686,13.3126,13.45449,13.56727,13.64962,13.70391,13.73547,13.75122,13.75799,13.76077,13.76185,13.76059,13.75362,13.73587,13.70192,13.648,13.57358,13.48182,13.37943,13.27549,13.17937,13.09842,13.0363,12.99261,12.96338,12.94126,12.91615,12.87673,12.81251,L_PELVIS_ANG_curto,2014_03_25_CR001_BAREFOOT_GAIT0005_2_CINE_D.c3d
69,29.77524,29.33846,28.94858,28.59165,28.25763,27.93131,27.58382,27.17215,26.64847,25.97271,25.12397,24.10962,22.96885,21.76654,20.57557,19.45358,18.42746,17.49457,16.63573,15.82906,15.05786,14.31111,13.58282,12.87083,12.17522,11.49651,10.83412,10.18551,9.54572,8.90815,8.26617,7.61421,6.9473,6.25969,5.5438,4.79074,3.99236,3.14341,2.2433,1.29755,0.31906,-0.67155,-1.64761,-2.57956,-3.43954,-4.20514,-4.86116,-5.40011,-5.82084,-6.12489,-6.31179,-6.37452,-6.29613,-6.04944,-5.60025,-4.91366,-3.96144,-2.7302,-1.22831,0.51272,2.44363,4.50826,6.65459,8.8408,11.03606,13.21837,15.37198,17.48545,19.55048,21.56077,23.50972,25.38861,27.18675,28.89283,30.49477,31.97812,33.32511,34.51702,35.53755,36.37528,37.02484,37.48599,37.76258,37.86235,37.79597,37.57457,37.20796,36.70673,36.08736,35.37688,34.61557,33.85521,33.15168,32.55394,32.09253,31.77264,31.57439,31.46028,31.38637,31.31283,31.2098,LHIP_ANG,2014_03_25_CR001_BAREFOOT_GAIT0005_2_CINE_D.c3d
70,4.34081,4.63396,5.33163,6.31116,7.45127,8.63737,9.76258,10.72963,11.45805,11.89386,12.01829,11.85127,11.4467,10.88129,10.23773,9.58427,8.96002,8.3752,7.82414,7.30041,6.80466,6.34332,5.92519,5.55854,5.24771,4.99082,4.77965,4.60125,4.44055,4.28307,4.11783,3.93934,3.74661,3.53965,3.31771,3.08078,2.83219,2.58061,2.34053,2.13079,1.97305,1.89132,1.91085,2.05556,2.34389,2.78541,3.37989,4.1205,5.00068,6.02135,7.19591,8.55187,10.12959,11.97672,14.13911,16.64997,19.52254,22.74711,26.29039,30.09683,34.09142,38.18084,42.25263,46.17908,49.83178,53.10199,55.91708,58.24426,60.08175,61.44463,62.35276,62.82488,62.87767,62.52755,61.79241,60.69027,59.23493,57.4337,55.28896,52.80125,49.97179,46.80264,43.29836,39.47458,35.36777,31.03685,26.5577,22.02046,17.53068,13.21014,9.19562,5.63207,2.65684,0.37909,-1.13953,-1.8968,-1.95266,-1.42028,-0.44648,0.81437,2.22851,LKNEE_ANG,2014_03_25_CR001_BAREFOOT_GAIT0005_2_CINE_D.c3d
71,-2.7317,-3.36867,-4.04548,-4.67561,-5.14466,-5.35994,-5.29268,-4.98146,-4.5005,-3.92349,-3.30395,-2.67355,-2.04953,-1.44231,-0.85936,-0.30691,0.20879,0.68189,1.11048,1.50132,1.87008,2.23561,2.61368,3.01425,3.4407,3.89109,4.35986,4.84172,5.33298,5.83123,6.33544,6.84515,7.35929,7.8723,8.37347,8.84978,9.28898,9.68193,10.02374,10.31256,10.54775,10.72914,10.85734,10.93306,10.9548,10.91556,10.80054,10.58707,10.2469,9.74835,9.05782,8.14211,6.97326,5.53524,3.83152,1.89224,-0.21793,-2.39185,-4.48184,-6.32119,-7.76393,-8.72505,-9.19875,-9.24685,-8.97066,-8.48243,-7.88224,-7.24236,-6.60276,-5.97605,-5.35758,-4.73736,-4.11173,-3.48918,-2.88735,-2.32505,-1.81601,-1.36659,-0.97821,-0.6536,-0.40273,-0.24623,-0.21371,-0.33317,-0.61508,-1.04394,-1.58242,-2.18221,-2.79462,-3.37719,-3.89671,-4.33206,-4.67888,-4.95404,-5.19551,-5.45582,-5.791,-6.24339,-6.82678,-7.51252,-8.21874,LVFT_ANG,2014_03_25_CR001_BAREFOOT_GAIT0005_2_CINE_D.c3d
72,11.50336,11.47425,11.47177,11.48647,11.50877,11.53247,11.55718,11.58785,11.63146,11.69274,11.77089,11.85902,11.94642,12.02216,12.0793,12.11782,12.14474,12.17211,12.21305,12.27805,12.37279,12.49786,12.64933,12.81935,12.99704,13.1704,13.32861,13.46373,13.57131,13.65033,13.70303,13.73428,13.75034,13.75749,13.7605,13.76178,13.76118,13.75607,13.74206,13.71416,13.6683,13.60298,13.51987,13.42391,13.3227,13.2249,13.13836,13.0682,13.01601,12.97997,12.95522,12.93402,12.90663,12.86274,12.7935,12.6946,12.56908,12.42869,12.29182,12.17884,12.10747,12.08936,12.12861,12.22201,12.3607,12.53251,12.72378,12.92138,13.11456,13.29538,13.45842,13.6001,13.71876,13.81511,13.89248,13.95649,14.0142,14.07301,14.1397,14.21945,14.3147,14.42438,14.54347,14.66299,14.77064,14.85209,14.89329,14.88291,14.81466,14.6897,14.51807,14.31732,14.1089,13.91388,13.74941,13.62633,13.54818,13.51209,13.51073,13.53377,13.56936,R_PELVIS_ANG_curto,2014_03_25_CR001_BAREFOOT_GAIT0005_2_CINE_D.c3d
